leader,follower,n_quarters,r,p,same_sector,mean_gap
TSLA,BLK,9,-0.25983219820649633,0.4995569776802834,False,11.222222222222221
MA,MSFT,12,-0.26038542076198057,0.41371367495233313,False,6.75
BLK,NOW,10,-0.2606347955215511,0.467038154905862,False,9.3
MS,JNJ,14,-0.26107183207852525,0.36729807169386064,False,7.928571428571429
HD,WFC,12,-0.2620381958554128,0.41064785956094185,False,6.916666666666667
PEP,AXP,11,-0.26207502339601885,0.43627011735439464,False,11.181818181818182
BA,PG,10,-0.2634380202278941,0.46208449954818975,False,7.8
UBER,UAL,9,-0.26418032932820285,0.4921418818447831,False,9.333333333333334
NVDA,RTX,11,-0.26439289008785527,0.4320729438867505,False,4.7272727272727275
ABBV,COST,12,-0.2647558712984266,0.405631475206895,False,9.666666666666666
C,WFC,8,-0.2655962045823424,0.5249308973068613,True,7.75
GOOGL,LLY,10,-0.26615004390781455,0.45731440009958146,False,5.2
UNH,PG,9,-0.2670519491545151,0.4872697476091285,False,9.88888888888889
MRK,TSLA,10,-0.26752284767068363,0.4549082616058517,False,10.1
UNH,AAPL,12,-0.2676888333461317,0.400252443352523,False,5.916666666666667
ISRG,BLK,8,-0.26771130302240737,0.5215090113033669,False,8.0
BLK,ABBV,7,-0.26794395022241496,0.5612755088936998,False,4.142857142857143
MA,CRM,7,-0.26910079738525283,0.5595201192311835,False,8.0
RTX,AXP,12,-0.26910656069209693,0.397665331724688,False,7.166666666666667
DAL,C,10,-0.26939753729682836,0.45163167559293027,False,7.8
TMO,MA,12,-0.271091351836546,0.3940577078840244,False,7.583333333333333
ABBV,ISRG,14,-0.2714204424654646,0.3479021755818108,True,9.214285714285714
UNH,INTC,10,-0.27242987885042474,0.4463543919952023,False,6.2
JNJ,JPM,10,-0.2726481325429201,0.44597564246488985,False,6.4
GOOGL,TMO,6,-0.27453194873102565,0.5985475101535649,False,9.666666666666666
RTX,PANW,8,-0.2757557443107694,0.5085710518853986,False,9.625
GS,PANW,7,-0.2757760619613905,0.5494258536105925,False,9.285714285714286
AMD,CRM,9,-0.2763308493975808,0.47166477039150917,True,6.444444444444445
INTC,DAL,9,-0.2773791078228723,0.46991526284947827,False,10.222222222222221
CRM,PEP,13,-0.2774063673904372,0.3588202465354867,False,7.6923076923076925
UAL,TMO,8,-0.2790947741854452,0.5032369979994675,False,10.75
COST,RTX,12,-0.2791752002817841,0.3795376445140852,False,7.5
MRK,CRM,8,-0.2802418024070004,0.5014095914623714,False,9.375
TMO,UNH,10,-0.2806188624747769,0.4322442351281732,True,7.0
ADBE,AXP,13,-0.28089842763995293,0.35254968764270106,False,9.307692307692308
MA,C,10,-0.2810240394416663,0.4315514975435966,True,6.3
AMZN,DAL,10,-0.28197289494173894,0.42993123481651696,False,6.7
CAT,MA,6,-0.28291645755786543,0.5869478738796677,False,8.833333333333334
CRM,AMD,11,-0.28385149106410373,0.3976090798269972,True,10.0
PANW,AVGO,11,-0.28495246547777464,0.3957010088715987,True,8.545454545454545
ISRG,DAL,6,-0.2856681502820813,0.5831539338326124,False,9.5
NOW,AAPL,9,-0.28697513136449665,0.454028771052288,True,8.11111111111111
BA,BLK,11,-0.28747984490530143,0.39133811783482714,False,6.545454545454546
GOOGL,AMD,8,-0.28754558159939814,0.48983359000877336,True,8.125
MA,UBER,9,-0.28782185395243126,0.4526382725428449,False,9.0
AMD,ADBE,10,-0.2885862225873432,0.4187170896118811,True,5.2
C,NVDA,11,-0.28860704424009626,0.3894000601788211,False,7.2727272727272725
PEP,LLY,11,-0.2904829512830731,0.38618537187772217,False,9.181818181818182
C,UBER,10,-0.2941831412046907,0.40933513739102356,False,8.5
UAL,AXP,12,-0.29659726754507587,0.3492067047048367,False,7.333333333333333
JPM,BLK,13,-0.29739436966376653,0.3237418925379474,True,6.923076923076923
AVGO,PEP,11,-0.29783383853329565,0.37371758779739306,False,6.636363636363637
COST,INTC,10,-0.30021120386198935,0.3993433853159512,False,8.3
AAPL,MSFT,10,-0.3019201607476496,0.3965322243210098,True,8.1
MS,AXP,11,-0.3028347107139723,0.36535432622316716,True,10.636363636363637
LLY,AVGO,9,-0.3035267710825593,0.4271862812372984,False,6.777777777777778
AMD,META,12,-0.30390436977130486,0.33688359081809943,True,6.916666666666667
CAT,NOW,8,-0.30505254521944997,0.4625199780315101,False,6.5
NOW,AMD,11,-0.3051281993416095,0.3615511971000265,True,5.2727272727272725
BLK,C,8,-0.3053183470810999,0.4621101123609253,True,7.125
HD,RTX,13,-0.30725450874398774,0.3071714320589083,False,8.615384615384615
MS,UNH,14,-0.3078360083090763,0.2843015488643493,False,4.428571428571429
AXP,META,10,-0.3109966588504755,0.3817627546869372,False,7.3
MSFT,LLY,9,-0.31302139753539393,0.41211730408547803,False,9.222222222222221
V,AVGO,11,-0.3130931883769988,0.3485030157946943,False,5.818181818181818
MSFT,BA,9,-0.3149608037497341,0.40906938057174486,False,10.222222222222221
DAL,RTX,11,-0.3188680198847024,0.33919896778038106,True,9.636363636363637
MSFT,PEP,8,-0.32041959541482035,0.43906803215701096,False,8.25
ISRG,META,10,-0.3207714331178961,0.366163982897527,False,7.8
NOW,PEP,10,-0.3209800125650226,0.36583463627622503,False,6.2
DAL,PANW,11,-0.32160924989330514,0.33482879836154406,False,9.272727272727273
TMO,INTC,9,-0.3227837893601805,0.3968801360841429,False,7.0
TMO,MS,7,-0.32362371404374507,0.47891153281616267,False,8.714285714285714
PG,AMD,11,-0.3244497536504169,0.33033198989610707,False,7.0
AVGO,DAL,9,-0.32450723805102166,0.3942176126883993,False,7.555555555555555
TSLA,WFC,10,-0.32554667155156236,0.3586609356779241,False,6.1
COST,AMD,9,-0.3255704171776657,0.39257926921044,False,10.0
DAL,UBER,8,-0.32569130786276956,0.43113912110176567,False,12.125
AXP,GOOGL,12,-0.325863290633004,0.3012965667573821,False,9.583333333333334
C,COST,10,-0.3260737579822056,0.35783751746929265,False,8.8
C,META,14,-0.3260849761561403,0.25520662047165565,False,7.0
PEP,WFC,12,-0.32633053280051094,0.3005631793561556,False,8.5
JNJ,MS,6,-0.3263396030835662,0.527867777276692,False,6.833333333333333
UAL,MA,10,-0.3264224853031034,0.35729325506021103,False,10.0
UBER,BA,11,-0.32862899001359575,0.32377459666557984,False,7.7272727272727275
MS,MRK,10,-0.3286543659471644,0.3538197940057124,False,8.1
PEP,V,12,-0.3295071978974371,0.2956036034113827,False,9.416666666666666
V,BA,11,-0.3299717349136791,0.3216826787406455,False,6.636363636363637
PEP,NOW,10,-0.33060357018182923,0.35080024353087413,False,10.2
AVGO,TSLA,13,-0.33136610059395777,0.26872851204996173,False,6.076923076923077
TSLA,MRK,10,-0.33244668894485085,0.3479570623814274,False,7.5
V,AMZN,9,-0.3330745085549553,0.38110606174545003,False,9.222222222222221
AMD,LLY,9,-0.3330972467603634,0.38107153891536394,False,7.111111111111111
AAPL,BLK,11,-0.33317887962616394,0.3167155683912784,False,8.0
PANW,INTC,6,-0.3331838674159642,0.5187178175767048,True,10.666666666666666
UAL,ABBV,5,-0.33325685532799915,0.5836746187595785,False,6.8
UNH,LLY,8,-0.33435912296173853,0.4182345681405688,True,10.125
META,PEP,10,-0.3348637882424721,0.34424624239768736,False,4.1
JNJ,META,10,-0.33681352894529604,0.34126767457509766,False,6.6
JPM,C,9,-0.34028136492328326,0.37023803353427026,True,9.333333333333334
GOOGL,AXP,8,-0.3408732334448128,0.4086463859774041,False,12.75
UNH,TSLA,12,-0.34099680505733393,0.27805341853823895,False,9.5
GS,CRM,7,-0.34129717504958357,0.45374341360101395,False,11.571428571428571
TSLA,BA,10,-0.3454908695901044,0.32817224253512434,False,7.9
CRM,UBER,11,-0.34564535131742513,0.29780455797156324,True,9.454545454545455
GOOGL,NOW,9,-0.3465064962251722,0.3609708679421777,True,7.777777777777778
LLY,MA,10,-0.3469937827857403,0.3259309324066415,False,9.9
HD,AMD,11,-0.347299515366396,0.2953429702142731,False,9.545454545454545
CRM,C,10,-0.34816147561246075,0.3241950331841397,False,8.5
GOOGL,TSLA,11,-0.3484763622154357,0.2935985223076471,False,6.636363636363637
HD,C,13,-0.3489684774711129,0.24254584355673317,False,7.076923076923077
INTC,GS,12,-0.3502794189101367,0.26432080059857915,False,11.416666666666666
ADBE,MS,12,-0.35028649498990455,0.2643104851175434,False,6.333333333333333
MA,NOW,12,-0.35062737077247275,0.2638138339155426,False,7.166666666666667
C,TMO,11,-0.3515250696193067,0.28910588397392484,False,7.454545454545454
NOW,DAL,8,-0.3521661894682922,0.3922521305778789,False,4.625
UNH,ADBE,8,-0.3528694035615979,0.3912409459533153,False,11.875
MA,LLY,10,-0.3542814804849986,0.31517585819266486,False,9.1
AVGO,AXP,12,-0.35478377782756115,0.25780155910919944,False,8.666666666666666
ADBE,MRK,10,-0.3553701737614358,0.3135853538385681,False,7.8
MSFT,GS,9,-0.355993076402883,0.3470659862957256,False,7.0
GS,HD,11,-0.3561402239463863,0.2823777848613765,False,6.818181818181818
HD,MSFT,13,-0.35620447675362293,0.23224581028667468,False,8.076923076923077
MS,BLK,10,-0.3565080406187302,0.31192752079778074,True,9.0
MRK,RTX,11,-0.35744131496374715,0.2804969196218209,False,7.454545454545454
LLY,PANW,8,-0.359100157497235,0.3823316890885168,False,10.0
PANW,UBER,10,-0.3608458445229443,0.30564988384703606,True,8.2
GS,COST,11,-0.3618273106679777,0.27420815814859867,False,8.818181818181818
MRK,UNH,12,-0.3627033106968042,0.24656907170615255,True,6.166666666666667
V,MRK,10,-0.36275817376916636,0.302903768617395,False,6.9
HD,AMZN,12,-0.3639125164761589,0.24487981983964396,True,7.5
PEP,BA,9,-0.36415309414356273,0.3353183921801064,False,11.333333333333334
AVGO,META,14,-0.36442687748420877,0.20017982025828057,True,6.928571428571429
AVGO,AMD,11,-0.36588883237416575,0.26845585912719194,True,10.363636363636363
MA,DAL,8,-0.3659576187636463,0.3726316304944143,False,9.5
AAPL,HD,9,-0.3675460952536499,0.33049223636601993,False,6.444444444444445
CRM,RTX,11,-0.3676459929139717,0.26598847968996814,False,9.181818181818182
AAPL,CRM,10,-0.3685098812076323,0.294723531568571,True,5.8
JPM,UAL,12,-0.36903871466532884,0.2377945472999157,False,6.583333333333333
AXP,ADBE,7,-0.36993764890679376,0.4140510592011696,False,11.142857142857142
C,CRM,10,-0.3700498655516794,0.29255357520358904,False,6.5
AAPL,TSLA,11,-0.37034534196051666,0.2622231646440692,False,11.090909090909092
JNJ,ISRG,11,-0.3703758452191845,0.2621807894252554,True,9.090909090909092
PEP,ISRG,13,-0.37049260421422003,0.2127003367178487,False,9.307692307692308
ABBV,UBER,13,-0.3715811108646545,0.21125441386867663,False,8.076923076923077
JPM,META,13,-0.3721871069711091,0.2104520768864442,False,8.692307692307692
JNJ,HD,6,-0.37315126306508445,0.4662522443242252,False,7.833333333333333
PANW,GS,13,-0.37426600117325326,0.20771397532835228,False,6.769230769230769
BA,AXP,10,-0.37673410505119104,0.28323457239557315,False,9.5
MS,PANW,9,-0.37753766502927605,0.3164823606970315,False,7.222222222222222
UNH,JPM,8,-0.3786703920927885,0.3549458498508124,False,7.375
MRK,ABBV,7,-0.3797836075916375,0.4007325678458542,True,7.714285714285714
AMZN,COST,10,-0.38118755453245445,0.27711590941679987,True,8.5
ADBE,AMD,10,-0.3816044143215459,0.27654688509310976,True,8.7
CAT,GS,7,-0.3816221177567928,0.3982647468253853,False,9.285714285714286
AXP,WFC,9,-0.3819355900852606,0.31041209446847534,True,5.888888888888889
MS,TSLA,12,-0.3826796515900671,0.2195400168529077,False,10.666666666666666
PANW,AMD,13,-0.3839877313408162,0.19520395148876668,True,8.76923076923077
RTX,WFC,10,-0.3841613732118833,0.2730704788946018,False,9.0
ABBV,PG,13,-0.38420011189708597,0.19493606270735728,False,8.538461538461538
PANW,V,12,-0.3851396750972176,0.21634076496623428,False,8.583333333333334
AMD,BA,11,-0.3857293089703443,0.24134592223866821,False,6.0
INTC,NOW,14,-0.38611102261178293,0.17269644710088988,True,7.357142857142857
GS,AVGO,7,-0.3863668637137402,0.39192401959937084,False,9.571428571428571
GS,NOW,10,-0.38708354923825816,0.2691268608905768,False,10.1
MRK,C,9,-0.38817560556770697,0.30190127377761955,False,9.555555555555555
HD,AXP,10,-0.38874141403245815,0.2669034287297496,False,11.7
UBER,ABBV,7,-0.38989203438626724,0.3872395262259765,False,7.285714285714286
MA,WFC,8,-0.3900171008053827,0.3394922909799635,True,9.25
MSFT,BLK,8,-0.3900481220512241,0.3394504767870114,False,10.375
PG,ISRG,13,-0.39195328740891827,0.18531420392998119,False,6.153846153846154
NVDA,TMO,10,-0.3924138662542856,0.26201415208104134,False,7.1
V,RTX,11,-0.3927066028076789,0.23220465188962916,False,8.727272727272727
MSFT,TMO,8,-0.3932749377280416,0.3351140435017073,False,8.0
ADBE,V,9,-0.39413756726597554,0.2938822479016413,False,9.222222222222221
GS,LLY,10,-0.39430410409229705,0.25951697829502934,False,7.9
NOW,PANW,9,-0.39433182859874044,0.29362281971259485,True,7.888888888888889
NOW,MSFT,10,-0.3945468287544432,0.2591972723647741,True,6.5
V,AMD,11,-0.3968776284049939,0.2268378703631509,False,8.0
NVDA,HD,8,-0.39723838004660683,0.32982321891113087,False,8.25
MS,CRM,10,-0.3976254316839012,0.2551611615908851,False,8.5
CRM,HD,11,-0.3982908778632062,0.22503609369990218,False,6.909090909090909
PG,BA,10,-0.39839373133757394,0.2541593688951252,False,8.0
INTC,C,11,-0.39916751180332816,0.22392268791911818,False,7.363636363636363
ADBE,JPM,8,-0.40066460609950794,0.32528128286461416,False,8.375
JNJ,INTC,9,-0.4029912498858775,0.2821783806180232,False,5.888888888888889
JNJ,UNH,9,-0.4039078361633137,0.28098077622653467,True,7.444444444444445
DAL,MA,12,-0.403962596014065,0.1927988545223521,False,9.25
GS,JPM,11,-0.40540974925172224,0.2160881500574652,True,9.181818181818182
ABBV,NOW,13,-0.4064137900443207,0.16818447610337636,False,9.384615384615385
META,GS,9,-0.40649409017998345,0.277615871899834,False,8.555555555555555
AMZN,AAPL,11,-0.41143537422918325,0.2086813577287298,False,6.7272727272727275
DAL,UNH,13,-0.41299389053150093,0.16073877086815952,False,6.846153846153846
BA,TMO,12,-0.41354622627928395,0.18144752596917738,False,4.75
WFC,TMO,9,-0.41578329541361625,0.2657044997123562,False,9.11111111111111
CAT,TMO,6,-0.41901070019958736,0.4082667970791889,False,5.666666666666667
TSLA,UAL,8,-0.42035576743736913,0.2997567622225598,False,7.375
NOW,RTX,9,-0.4226516940446674,0.2570739206995661,False,8.555555555555555
MSFT,DAL,5,-0.42297143691180894,0.4779751943632295,False,12.2
TMO,MSFT,12,-0.4261400143691764,0.1671780471572632,False,7.083333333333333
AXP,AMZN,7,-0.4284134370575804,0.3375661594702644,False,8.428571428571429
JPM,BA,12,-0.42971892837113607,0.16325631474003618,False,7.416666666666667
PG,AVGO,7,-0.43106980857684096,0.33424621240840735,False,7.285714285714286
ADBE,DAL,9,-0.4320152703379648,0.24555168465562344,False,9.777777777777779
MSFT,GOOGL,13,-0.4323597784854962,0.14007453234968753,True,7.0
AAPL,UNH,8,-0.43243960744060655,0.2845896779063024,False,8.5
PG,MSFT,10,-0.43284857894188977,0.21149185689759814,False,8.0
ISRG,TMO,10,-0.43542828174420883,0.20847592524869174,True,8.5
NVDA,JPM,7,-0.43604002245258244,0.3280720097063168,False,8.571428571428571
UAL,NOW,10,-0.4390267037967323,0.20431073124927684,False,7.2
GS,PEP,8,-0.43923803652975846,0.27622545825723266,False,8.625
ISRG,MA,10,-0.43975694611400773,0.20347140572551017,False,5.4
AAPL,NOW,11,-0.44136137185114516,0.17416179288635864,True,9.0
CRM,AVGO,10,-0.4415670947858156,0.20139949260177414,True,7.8
WFC,CAT,16,-0.441752067587305,0.08669390601104868,False,9.4375
BA,GOOGL,11,-0.445071047664867,0.17014461167144082,False,9.636363636363637
AAPL,JPM,10,-0.44580905489492084,0.19659231895124102,False,8.4
MRK,UBER,11,-0.44595538155651754,0.16919546182762304,False,8.181818181818182
COST,META,11,-0.4461160671829275,0.16902334956548692,False,8.363636363636363
BLK,AVGO,9,-0.4469121922342375,0.2278044480501392,False,9.666666666666666
ISRG,AAPL,6,-0.4469804188798561,0.3741808147112431,False,8.666666666666666
GS,RTX,11,-0.4477518186144007,0.1672774090284861,False,10.272727272727273
PEP,COST,8,-0.4487306484793027,0.2647523292649635,True,10.5
RTX,AAPL,11,-0.44881973216334664,0.16614357952338646,False,8.181818181818182
WFC,PEP,8,-0.4507121406187438,0.2623878919614636,False,12.625
INTC,PG,12,-0.4528310929084666,0.13933614279167905,False,8.0
PANW,MRK,9,-0.4528398337212963,0.22094341209201862,False,9.444444444444445
GOOGL,HD,7,-0.45305612545376506,0.30731035752996905,False,8.428571428571429
PG,PANW,9,-0.45349792234886677,0.2201887756813164,False,7.0
BLK,CAT,14,-0.4543173183726338,0.1026874596968172,False,9.785714285714286
COST,TMO,9,-0.4547132133088342,0.2187989131828447,False,9.222222222222221
V,C,12,-0.45552924788523674,0.13670079262892174,True,6.083333333333333
AVGO,BLK,11,-0.45674623822326416,0.1578761990973193,False,10.272727272727273
WFC,UNH,11,-0.4568630613955082,0.15775630389269768,False,6.0
COST,MA,10,-0.4570584262768054,0.18417134510846733,False,9.8
MSFT,UBER,10,-0.4575364071135959,0.18365410904181956,True,7.1
HD,PEP,13,-0.4587580213672816,0.11484153362012163,True,5.461538461538462
C,PG,12,-0.4595980717621811,0.13278809311503478,False,6.333333333333333
PANW,NOW,11,-0.4609666485499636,0.15358068298955213,True,10.0
AAPL,DAL,8,-0.46253003930696057,0.24850646105875146,False,10.25
ADBE,HD,9,-0.462836107534821,0.2096334331382476,False,4.888888888888889
WFC,HD,8,-0.46435477443115686,0.2463969348445739,False,7.75
ABBV,UNH,13,-0.46492468472831366,0.10942171946482805,True,8.76923076923077
MS,PG,13,-0.4664094460443278,0.10814307636418184,False,7.538461538461538
NVDA,MSFT,11,-0.4712205501970662,0.14345063088007373,True,6.090909090909091
CAT,COST,7,-0.4716994148508262,0.2852476343963043,False,4.142857142857143
RTX,MSFT,9,-0.4732521226660924,0.1981976339058328,False,11.333333333333334
JNJ,AMD,9,-0.47408268976823714,0.19730112589659335,False,7.888888888888889
GS,TMO,10,-0.47694810704903295,0.1633720262039554,False,8.0
UBER,AMD,10,-0.47700163903078496,0.16331804427931262,True,10.1
NOW,AMZN,9,-0.4773190397101367,0.1938295304564506,False,8.0
MRK,AMZN,11,-0.48042913967290884,0.13472069673185796,False,8.636363636363637
CAT,RTX,6,-0.48066971088292587,0.3345232088360573,True,4.833333333333333
AVGO,UNH,12,-0.4809644437277592,0.11343839845393838,False,7.25
AMZN,JNJ,13,-0.48201862526756034,0.09530868570112414,False,8.384615384615385
UAL,MS,8,-0.48285420529547135,0.2255264566835353,False,8.75
MRK,MA,10,-0.48637982134179225,0.15402604975192097,False,10.1
AXP,ABBV,5,-0.48640207677998065,0.4060632207495223,False,4.8
ADBE,COST,13,-0.4872880038704643,0.09122261233489617,False,5.615384615384615
UNH,GS,9,-0.4873493405815412,0.18328973922613104,False,9.11111111111111
NVDA,AAPL,8,-0.4875425541971038,0.22038756882844812,True,9.625
JNJ,AXP,12,-0.490011981355774,0.10584034541833189,False,7.0
LLY,AMZN,10,-0.49228147383381715,0.1483464759414093,False,8.7
PEP,UBER,9,-0.493686343761114,0.1768022121085746,False,9.222222222222221
UBER,INTC,9,-0.4954832342677825,0.1749868056751499,True,7.111111111111111
MA,JPM,8,-0.49616386589824313,0.2110978491107188,True,6.625
PEP,DAL,7,-0.49705408587811534,0.25642788701462865,False,11.142857142857142
WFC,PG,11,-0.4984157744313374,0.11865936454539962,False,5.636363636363637
MSFT,CRM,7,-0.49846040125669555,0.2548702575592931,True,9.714285714285714
PG,AAPL,10,-0.5002890722987277,0.14084666464963258,False,7.4
GS,V,12,-0.5044339086226528,0.09444282452150782,True,7.25
BA,AAPL,10,-0.5073319992360951,0.134445988810455,False,8.6
UNH,RTX,10,-0.5078571715651985,0.1339760167075611,False,10.8
JPM,PANW,10,-0.5097039035300867,0.13233142898851596,False,9.1
PEP,JPM,10,-0.510095352003305,0.1319844349563636,False,7.9
META,CAT,15,-0.5128988677956954,0.05056558876985877,False,7.866666666666666
PANW,NVDA,12,-0.5151648723896116,0.08651896779164425,True,9.25
TSLA,UBER,7,-0.5188912347561612,0.23273619439730292,False,8.714285714285714
COST,ABBV,8,-0.5217902936619532,0.18472003096329628,False,6.625
BLK,HD,8,-0.522354811679156,0.18415992044810037,False,3.625
META,BA,10,-0.5266161344223181,0.11784938099928037,False,5.7
UNH,META,9,-0.5275249113330116,0.14440740649944134,False,11.555555555555555
HD,UNH,10,-0.5305328883301931,0.11464329888997285,False,10.2
PG,AMZN,9,-0.5324925460933211,0.13996989446022226,True,7.888888888888889
TMO,META,10,-0.5332013486021092,0.11249061555212274,False,10.8
UAL,PEP,9,-0.5351698019892019,0.13761201210695115,False,8.777777777777779
MS,AAPL,12,-0.5354702079205887,0.0727826414716736,False,6.0
UAL,C,7,-0.5355269707013143,0.21540895036369542,False,8.857142857142858
CAT,UBER,7,-0.535534086308146,0.2154016745052239,False,4.857142857142857
PG,UAL,10,-0.537948538036518,0.10872403992316262,False,7.2
C,AXP,11,-0.5405243993432134,0.08603081714841689,True,8.0
TSLA,COST,9,-0.5409713934108281,0.13258328710582562,True,8.777777777777779
JPM,CRM,9,-0.5415251209567428,0.13210909747428168,False,10.0
DAL,ABBV,8,-0.5427044763539428,0.16457707776757113,False,5.25
RTX,UNH,10,-0.5448085052732785,0.10342294060510555,False,9.3
AMD,AMZN,8,-0.5469678148359319,0.16062476620697802,False,9.25
PG,MA,11,-0.5486258624395471,0.0805241499387806,False,7.7272727272727275
JNJ,DAL,9,-0.5521180571946732,0.12323091426091452,False,6.888888888888889
MA,BA,9,-0.5533502285372258,0.1222219904021736,False,8.555555555555555
LLY,AAPL,9,-0.5579250989920732,0.11851924322066396,False,10.11111111111111
RTX,BLK,7,-0.5590114538089239,0.1920359607470404,False,11.571428571428571
AMZN,BLK,9,-0.55949273249841,0.11726610150516428,False,9.777777777777779
TSLA,NVDA,11,-0.5621234428818844,0.0718800190222364,False,7.545454545454546
AXP,JNJ,8,-0.5641595211530207,0.14521799497631308,False,10.5
AAPL,CAT,15,-0.5693354566182756,0.026741378389203558,False,10.533333333333333
PANW,CAT,15,-0.5706862006520652,0.026302217287820794,False,10.533333333333333
JNJ,NOW,8,-0.5709108052434885,0.13940066633354925,False,8.25
C,AAPL,10,-0.5712994704534565,0.08449991769473769,False,5.6
AMD,ABBV,7,-0.5753630363431239,0.17652892437447887,False,6.571428571428571
AXP,RTX,8,-0.5754147554407586,0.13559293151782636,False,7.25
JNJ,LLY,10,-0.5758194843501432,0.08151236277071268,True,3.3
C,GOOGL,13,-0.576364445746682,0.039226983077008365,False,9.076923076923077
GOOGL,MA,8,-0.5779864989430065,0.1334449890158169,False,9.625
AVGO,CRM,10,-0.587004845667746,0.07441471393582896,True,6.5
RTX,PG,9,-0.5879408430255724,0.09590138888151133,False,8.222222222222221
PANW,HD,8,-0.5908490796627691,0.12298856023739639,False,7.25
BA,DAL,10,-0.5944778646422955,0.069903981117691,True,7.1
V,INTC,5,-0.5948562208675294,0.2900089670471705,False,11.0
LLY,ABBV,8,-0.5960485441371429,0.1188972081635162,True,10.5
PEP,JNJ,11,-0.6045609140686087,0.04880951791405715,False,9.909090909090908
META,ABBV,5,-0.6053183303072727,0.27935334059907224,False,5.2
NVDA,AXP,10,-0.6081214968718314,0.06213658026349946,False,5.9
LLY,INTC,9,-0.6084875702174264,0.08206933641277264,False,8.88888888888889
MRK,AMD,9,-0.6087501063095504,0.08190112641842255,False,10.555555555555555
JNJ,MRK,7,-0.6092597710001176,0.1464337108818525,True,7.0
UNH,C,11,-0.6159671830826267,0.04360891384633517,False,6.0
C,INTC,9,-0.6163751791552324,0.07710847249346549,False,5.333333333333333
ABBV,V,11,-0.6166291982292863,0.04331938367489231,False,11.0
META,PG,9,-0.6209208877029927,0.07433623566310552,False,5.444444444444445
CRM,LLY,11,-0.6213872690101354,0.04127746235351105,False,9.272727272727273
CAT,AMZN,5,-0.6235246671571956,0.26106467231493063,False,6.6
WFC,MRK,8,-0.6243765759101465,0.09797261387589945,False,11.375
MS,BA,8,-0.6279509339079334,0.09549581280463107,False,13.0
JNJ,CRM,7,-0.629313415195406,0.12995544080694318,False,10.285714285714286
HD,ABBV,8,-0.6351736834834523,0.0906020680201568,False,6.375
AMD,RTX,8,-0.6410410743705026,0.0867357991365819,False,12.625
ISRG,AMZN,8,-0.6476597317869117,0.08249149173337816,False,7.875
NVDA,MRK,6,-0.6477995690431644,0.1642233388382154,False,10.166666666666666
TMO,AMD,11,-0.6491080025368223,0.030690994072995977,False,8.727272727272727
CAT,DAL,7,-0.6495001244828617,0.1143793207796689,True,3.5714285714285716
CAT,ISRG,8,-0.6505846127032223,0.08065526011114414,False,4.5
C,GS,10,-0.6528251244245242,0.040719568330247036,True,8.8
COST,UAL,10,-0.6636845965536577,0.036395782677810684,False,9.2
GS,AMZN,7,-0.6762771406102566,0.09530052842651025,False,9.857142857142858
ISRG,ABBV,6,-0.6836685235806533,0.134271454496743,True,5.333333333333333
AMD,TSLA,11,-0.684202243070463,0.020227243016275084,False,6.363636363636363
TSLA,ISRG,10,-0.6849320180966358,0.02885545062551066,False,9.2
BLK,TMO,9,-0.6853916739229582,0.04157808273507971,False,8.444444444444445
V,MS,10,-0.6876131043668218,0.02798708332677313,True,5.5
MA,TSLA,10,-0.6903646713762297,0.02711463373702159,False,12.2
PEP,MS,10,-0.6920182957636244,0.026599366418475226,False,8.0
ISRG,PEP,7,-0.6962267992682493,0.08226780859582648,False,9.428571428571429
AVGO,PG,13,-0.697479680655684,0.008042212075692624,False,5.384615384615385
GS,TSLA,11,-0.700091262083422,0.016450859315752426,False,9.454545454545455
COST,AVGO,7,-0.7052612865958593,0.07669884080263119,False,9.857142857142858
JPM,INTC,8,-0.7068354415999007,0.04995255083840467,False,6.625
CAT,V,5,-0.7111766918508979,0.1780364925586453,False,7.4
JNJ,MSFT,8,-0.7115574617865741,0.0477652133128592,False,9.625
JNJ,TMO,9,-0.7115586241988613,0.0315674013056581,True,8.222222222222221
NOW,ABBV,7,-0.7162564786270491,0.07020165624501722,False,5.714285714285714
BLK,MS,10,-0.7200203307929703,0.018862759117551083,True,4.1
NOW,ADBE,7,-0.7203540287382146,0.06785909016277902,True,11.714285714285714
CAT,MSFT,6,-0.7701062383437063,0.07320163859202175,False,9.333333333333334
NVDA,MS,5,-0.7705342790323084,0.127311184473717,False,6.4
CAT,META,5,-0.7714851150548686,0.1265402194760249,False,10.0
AXP,DAL,7,-0.7741458600915437,0.041053269099818934,False,4.714285714285714
AXP,AVGO,8,-0.778996585275271,0.022710629650288347,False,7.125
GOOGL,UNH,8,-0.7853136497453572,0.020925300414922805,False,9.625
MSFT,AVGO,8,-0.7999065540327652,0.017142716801697013,True,6.75
CAT,AXP,7,-0.8006586249270239,0.030508457850532654,False,7.142857142857143
NVDA,COST,6,-0.8075593612692413,0.05198673363182235,False,14.333333333333334
CAT,AVGO,5,-0.8093468579543285,0.09702253684914804,False,3.0
AXP,UAL,8,-0.822386966101633,0.012207955925411594,False,6.625
MS,ADBE,8,-0.8280121210279197,0.011134300180115067,False,12.875
UNH,ABBV,7,-0.840664710615448,0.017828680789673555,True,8.714285714285714
META,UBER,6,-0.8458182377136387,0.03382541808634538,True,11.333333333333334
AAPL,V,10,-0.8466737020165277,0.0020008545571293225,False,10.2
UNH,PEP,8,-0.8472135700136338,0.007925980442431263,False,9.75
JNJ,V,7,-0.8578317874542652,0.013538034837562336,False,10.428571428571429
