ticker_1,ticker_2,n_obs,pearson_r,pearson_p,spearman_r,spearman_p,sector_1,sector_2,same_sector,same_industry,pearson_p_fdr,pearson_sig,spearman_p_fdr,spearman_sig,both_sig,adj_pearson_r,adj_spearman_r,adj_sig,pearson_r_h1,pearson_r_h2,stable,gold_standard
AAPL,JNJ,20,0.25795484757642206,0.2721850490549933,0.3739653875094055,0.10431061423467025,Technology,Healthcare,False,False,0.902448550033894,False,0.8693292104028387,False,False,0.3085677605077486,0.2719399099492462,False,-0.1454143624722035,0.5152906135927515,False,False
AAPL,JPM,20,0.058163767432728594,0.8075613524803452,-0.09853329015730022,0.6793948469309474,Technology,Financials,False,False,0.9787962785541944,False,0.9788693944433551,False,False,0.27553866590858184,0.35404919023863085,False,-0.024860108928535355,0.1336480734420829,False,False
AAPL,LLY,20,-0.16778270587493044,0.47952305670227924,-0.19112114371708047,0.41957066960782874,Technology,Healthcare,False,False,0.902448550033894,False,0.9388069700786292,False,False,-0.1302271399682186,-0.19818736944911225,False,-0.46743213952044815,0.06717563655015649,False,False
AAPL,MA,20,0.08405800691103416,0.7245846951390578,0.018051900486833628,0.9397865979743824,Technology,Financials,False,False,0.9677235463127294,False,0.9919501700159405,False,False,0.12843472718706192,-0.00827378772313208,False,-0.0078063688288786464,0.23228451735446945,False,False
AAPL,META,20,0.11260078129886039,0.6364631147032775,0.09025950243416814,0.7051069027358681,Technology,Technology,True,False,0.937105311910801,False,0.9788693944433551,False,False,0.01594973261754,0.10831140292100178,False,0.4994213126044848,-0.14770773098272696,False,False
AAPL,MRK,20,-0.0686235792278864,0.7737509240239441,-0.01957094606055816,0.9347296557766902,Technology,Healthcare,False,False,0.9748942325985871,False,0.9919501700159405,False,False,-0.007526264194745641,-0.07446408950818871,False,0.05542617883366957,-0.22928889479782297,False,False
AAPL,MS,20,-0.160689473130709,0.4985504790326192,-0.3467469218512626,0.13419237876446413,Technology,Financials,False,False,0.9085733029099133,False,0.8693292104028387,False,False,-0.1997604678728862,-0.3103580135708849,False,0.04126635705195916,-0.6498861949042493,False,False
AAPL,MSFT,20,-0.3528454404041197,0.12702557929407945,-0.40842424851461084,0.07380367692111463,Technology,Technology,True,False,0.902448550033894,False,0.8693292104028387,False,False,-0.34847271213395725,-0.39729119638826177,False,-0.13798682426097275,-0.5503083261275005,False,False
AAPL,NOW,20,-0.32322991800069645,0.16449790902733347,-0.39187667306834667,0.08748649937226292,Technology,Technology,True,False,0.902448550033894,False,0.8693292104028387,False,False,-0.22331701386430816,-0.2512222817751013,False,-0.30909759838276185,-0.3624038400139842,True,False
AAPL,NVDA,20,0.015318509851149242,0.9488915927901085,-0.10530275283986283,0.6586068598006171,Technology,Technology,True,False,0.9918898753709728,False,0.9788693944433551,False,False,-0.29539416242690975,-0.32241075196198715,False,0.16666443104416662,-0.10288516534255687,False,False
AAPL,PANW,20,0.19882195929588345,0.40071566513238643,0.20910118063915617,0.3762887566356222,Technology,Technology,True,False,0.902448550033894,False,0.9183953473989435,False,False,0.21748346702783114,0.10605491536014756,False,0.6168485420912725,-0.2290254769661613,False,False
AAPL,PEP,20,0.14065719592074816,0.55419368044974,0.13614141617153694,0.5671082880468419,Technology,Consumer Discretionary,False,False,0.9236561340829001,False,0.9788693944433551,False,False,0.06586674439135808,0.0364936042136945,False,-0.15618455770584833,0.41696287976561536,False,False
AAPL,PG,20,-0.17024707138988138,0.4729983968432681,-0.1308762785295438,0.582330001660292,Technology,Consumer Discretionary,False,False,0.902448550033894,False,0.9788693944433551,False,False,-0.10028702447689704,0.0,False,-0.5566035003857609,0.21310971316021626,False,False
AAPL,RTX,20,0.23446379555235347,0.3197369215604109,0.2113576682000104,0.37104153759929603,Technology,Industrials,False,False,0.902448550033894,False,0.9183953473989435,False,False,0.3162336427345484,0.16370261346434983,False,0.0020337595861113634,0.42074718158405666,False,False
AAPL,TMO,20,-0.0031179453869884244,0.9895911012769054,-0.019556225527403093,0.9347786495703829,Technology,Healthcare,False,False,0.9994728590719277,False,0.9919501700159405,False,False,0.16244074235649103,0.1715575620767494,False,-0.010569072898585977,-0.0012390847172913232,False,False
AAPL,TSLA,20,-0.17323792190479226,0.46514023095892687,-0.1872884675508989,0.4291291778136199,Technology,Consumer Discretionary,False,False,0.902448550033894,False,0.9388069700786292,False,False,-0.021578701873080974,-0.08499436479217498,False,-0.604786770850311,0.25352207744185007,False,False
AAPL,UAL,20,-0.035910554201208866,0.8805248320359647,-0.10831140292100178,0.6494435029278722,Technology,Industrials,False,False,0.984762468715496,False,0.9788693944433551,False,False,-0.08085938559512035,-0.08349003975160553,False,-0.026111835399003816,-0.05210504119227687,False,False
AAPL,UBER,20,0.26533807491424216,0.25820815915742884,0.35652503461496415,0.12283540582816552,Technology,Technology,True,False,0.902448550033894,False,0.8693292104028387,False,False,0.2450094006196876,0.32204665161775764,False,0.2818749799978665,0.2504818469406596,False,False
AAPL,UNH,20,-0.31524491859495535,0.1757798448753709,-0.4151937111971734,0.0686929099937279,Technology,Healthcare,False,False,0.902448550033894,False,0.8693292104028387,False,False,-0.0821257472473895,-0.145974416854778,False,-0.24259666727162657,-0.3839605619603524,False,False
AAPL,V,20,-0.4910110775843953,0.02792108440209579,-0.46634076257653534,0.038208121967488226,Technology,Financials,False,False,0.902448550033894,False,0.8693292104028387,False,False,-0.3697275718077616,-0.26374165318997245,False,-0.5159477424581427,-0.48980552693450224,True,False
AAPL,WFC,20,0.42044100577467036,0.06491772487710704,0.4723580627388133,0.03546364993281382,Technology,Financials,False,False,0.902448550033894,False,0.8693292104028387,False,False,0.28293788505303613,0.24971795673453187,False,0.8573721696193686,0.10097127057575771,False,False
ABBV,ADBE,20,0.05155718503676457,0.8290911435710686,0.03836028853452146,0.8724362901360679,Healthcare,Technology,False,False,0.9787962785541944,False,0.9870789978946621,False,False,-0.03773798077859228,0.11320835321293155,False,0.06021633675613299,-0.14372200111681183,False,False
ABBV,AMD,20,-0.25429724025343853,0.27928091066080063,-0.07446408950818871,0.7550372142895554,Healthcare,Technology,False,False,0.902448550033894,False,0.9788693944433551,False,False,-0.23450018274743087,-0.0570029715020288,False,-0.11238126473155627,-0.6666700982484421,False,False
ABBV,AMZN,20,0.1999900312378239,0.39789698789760086,0.09477247755587653,0.6910419098846623,Healthcare,Consumer Discretionary,False,False,0.902448550033894,False,0.9788693944433551,False,False,0.08482107138543603,0.12528391088897758,False,0.29443624242658245,0.16513734255996065,False,False
